text,label
[2026-07-16 03:36:43] NOTICE dns-primary vpn session started user=deploy_bot src_ip=10.0.2.13 duration=322m,0
[2026-09-05 03:23:19] ALERT vpn-gw01 user=guest action=login status=success src_ip=10.0.20.160 attempt=1,1
[2026-09-28 02:51:45] DEBUG backup-host multiple failed sudo attempts user=analyst01 count=4,1
[2026-12-24 04:15:31] WARN api-gateway multiple failed sudo attempts user=mchen count=2,1
[2026-12-07 07:52:41] DEBUG backup-host unusual login time user=svc_backup hour=4 src_ip=10.0.6.235,2
[2026-01-22 16:53:38] WARN mail-relay malware signature detected file=/tmp/svc691.exe action=quarantined,2
[2026-10-09 18:44:33] INFO auth-svc connection src=155.107.175.53 dst_port=31337 flagged=uncommon_port status=allowed,1
[2026-07-10 00:29:33] WARN web-prod-01 malware signature detected file=/tmp/svc150.exe action=quarantined,2
[2026-09-15 20:43:53] WARN web-prod-01 user=operator action=login status=success src_ip=131.41.95.18 attempt=3 note=eventually_succeeded,1
[2026-02-04 18:27:46] ALERT auth-svc connection established src=10.0.17.24 dst_port=5432 protocol=TCP,0
[2026-12-07 03:12:18] INFO auth-svc package update applied version=7.13.5 status=success,0
[2026-06-20 19:03:51] DEBUG dns-primary malware signature detected file=/tmp/update822.exe action=quarantined,2
[2026-10-28 01:49:08] DEBUG file-server-03 multiple failed sudo attempts user=jsmith count=4,1
[2026-08-28 01:46:04] NOTICE web-prod-01 malware signature detected file=/tmp/svc518.exe action=quarantined,2
[2026-11-04 14:19:10] NOTICE dns-primary user=analyst01 action=login status=success src_ip=10.0.7.43 attempt=1,0
[2026-12-23 03:02:04] NOTICE auth-svc brute force detected user=webapp attempts=22 src_ip=144.134.219.230 action=blocked,2
[2026-04-18 02:24:18] DEBUG api-gateway package update applied version=9.6.1 status=success,0
[2026-11-21 10:31:37] DEBUG dns-primary package update applied version=8.14.4 status=success,0
[2026-02-21 23:43:50] INFO mail-relay port scan pattern src_ip=172.191.224.231 ports_probed=3,1
[2026-11-03 02:04:30] WARN app-node-07 known C2 beacon src=194.226.218.213 dst_port=6666 action=blocked,1
[2026-12-27 16:36:29] INFO db-prod-02 port scan pattern src_ip=125.246.109.222 ports_probed=8,0
[2026-07-01 16:20:24] ALERT db-prod-02 user=jsmith action=file_read path=/reports/q1.pdf status=success,0
[2026-11-25 15:48:15] INFO api-gateway SQL injection payload in request param='id' src_ip=61.142.248.55 action=blocked,2
[2026-05-24 23:23:17] WARN db-prod-02 user=svc_monitor action=file_upload path=/shared/docs status=success size=577KB src_ip=165.204.169.241,1
[2026-03-08 15:01:23] DEBUG backup-host user=dbadmin action=login status=failed attempt=1 src_ip=10.0.12.22 reason=typo,0
[2026-03-10 06:44:47] INFO backup-host known C2 beacon src=109.141.22.1 dst_port=31337 action=blocked,2
[2026-10-17 16:57:04] DEBUG mail-relay privilege escalation succeeded user=root from=user to=root method=exploit action=session_terminated,2
[2026-08-15 20:34:57] NOTICE db-prod-02 package update applied version=2.5.1 status=success,0
[2026-12-27 23:46:20] INFO auth-svc vpn session started user=mchen src_ip=10.0.6.235 duration=105m,0
[2026-03-06 23:27:50] NOTICE file-server-03 package update applied version=3.17.9 status=success,0
[2026-10-02 09:20:30] DEBUG auth-svc user=mchen action=file_upload path=/shared/docs status=success size=453KB src_ip=50.97.229.36,1
[2026-06-14 08:03:29] WARN api-gateway user=svc_backup action=file_upload path=/shared/docs status=success size=542KB src_ip=207.101.75.7,1
[2026-08-28 14:28:09] WARN app-node-07 login from new geolocation user=webapp src_ip=144.134.219.230 status=success,1
[2026-06-01 05:09:50] WARN vpn-gw01 user=mchen action=login status=failed attempt=168 src_ip=190.226.218.144 action_taken=ip_banned,2
[2026-06-10 07:33:01] WARN mail-relay DDoS traffic pattern requests_per_sec=24431 src_ips=697 action=mitigated,2
[2026-09-03 05:41:09] ALERT backup-host login from new geolocation user=dbadmin src_ip=55.135.67.239 status=success,1
[2026-02-02 15:40:44] ALERT web-prod-01 repeated password reset requests user=deploy_bot count=3 window=10m,1
[2026-10-20 02:03:48] NOTICE auth-svc user=svc_backup action=file_upload path=/shared/docs status=success size=646KB src_ip=122.86.43.73,1
[2026-08-19 01:35:29] ALERT web-prod-01 user=webapp action=password_change status=success src_ip=10.0.0.196,0
[2026-06-23 08:18:30] INFO dns-primary known C2 beacon src=72.35.142.90 dst_port=6667 action=blocked,2
[2026-07-11 08:26:48] NOTICE auth-svc user=svc_monitor action=login status=failed attempt=208 src_ip=35.135.59.228 action_taken=ip_banned,2
[2026-10-03 04:50:33] ALERT db-prod-02 unusual login time user=jsmith hour=4 src_ip=10.0.7.116,1
[2026-09-06 13:36:06] NOTICE mail-relay multiple failed sudo attempts user=webapp count=3,1
[2026-10-13 21:20:43] WARN web-prod-01 user=deploy_bot action=login status=success src_ip=10.0.20.160 attempt=1,0
[2026-02-27 19:44:47] WARN file-server-03 known C2 beacon src=3.57.38.242 dst_port=1337 action=blocked,2
[2026-05-21 21:10:20] WARN app-node-07 SQL injection payload in request param='id' src_ip=138.136.174.29 action=blocked,2
[2026-04-15 23:04:00] INFO app-node-07 user=svc_monitor action=sudo command=view_passwd_file status=denied,1
[2026-12-14 00:00:47] DEBUG backup-host user=svc_backup action=file_upload path=/shared/docs status=success size=448KB src_ip=182.223.0.134,1
[2026-01-21 06:03:17] WARN api-gateway user=svc_backup action=sudo command=view_passwd_file status=denied,1
[2026-08-18 07:44:30] NOTICE mail-relay user=admin action=password_change status=success src_ip=10.0.17.24,0
[2026-02-23 17:25:14] DEBUG backup-host brute force detected user=guest attempts=111 src_ip=187.27.50.16 action=blocked,2
[2026-12-04 09:00:57] WARN file-server-03 port scan pattern src_ip=172.191.224.231 ports_probed=9,1
[2026-03-11 16:17:39] INFO mail-relay credential dump detected file=/tmp/hashes.txt user=root action=incident_created,2
[2026-07-27 20:02:31] ALERT auth-svc unauthorized admin account created user=backdoor_685 src_ip=18.169.160.170 action=account_disabled,2
[2026-10-02 05:40:31] NOTICE web-prod-01 vpn session started user=root src_ip=10.0.10.217 duration=366m,0
[2026-05-22 04:06:43] DEBUG dns-primary repeated password reset requests user=deploy_bot count=3 window=10m,1
[2026-05-17 00:09:55] DEBUG api-gateway malware signature detected file=/tmp/svc891.exe action=quarantined,2
[2026-03-08 01:32:54] DEBUG dns-primary port scan pattern src_ip=177.2.54.200 ports_probed=4,1
[2026-02-03 08:02:00] WARN vpn-gw01 brute force detected user=mchen attempts=49 src_ip=201.242.208.49 action=blocked,2
[2026-03-03 16:42:06] NOTICE backup-host ransomware signature matched files_changed=4570 host_isolated=true,2
[2026-07-13 21:41:54] NOTICE dns-primary credential dump detected file=/tmp/hashes.txt user=svc_backup action=incident_created,2
[2026-01-21 06:20:24] ALERT backup-host SQL injection payload in request param='id' src_ip=104.173.55.64 action=blocked,2
[2026-05-05 19:38:02] NOTICE mail-relay user=guest action=file_access path=/etc/shadow status=denied src_ip=10.0.11.43,1
[2026-08-15 04:27:20] DEBUG mail-relay DDoS traffic pattern requests_per_sec=29915 src_ips=2527 action=mitigated,0
[2026-05-15 08:12:45] DEBUG mail-relay unusual login time user=guest hour=2 src_ip=10.0.2.220,1
[2026-06-24 19:52:37] DEBUG auth-svc user=svc_backup action=sudo command=disable_firewall status=success src_ip=206.237.162.244,2
[2026-07-18 18:16:58] WARN web-prod-01 user=jsmith action=sudo command=view_passwd_file status=denied,1
[2026-11-25 22:46:00] NOTICE api-gateway user=webapp action=sudo command=view_passwd_file status=denied,1
[2026-02-12 02:48:06] DEBUG file-server-03 user=webapp action=sudo command=systemctl_restart status=success,0
[2026-12-25 17:16:20] WARN db-prod-02 privilege escalation succeeded user=dbadmin from=user to=root method=exploit action=session_terminated,2
[2026-07-20 02:52:00] ALERT api-gateway user=admin action=sudo command=disable_firewall status=success src_ip=125.35.64.33,2
[2026-05-20 14:22:12] ALERT db-prod-02 SQL injection payload in request param='id' src_ip=142.5.58.175 action=blocked,2
[2026-06-20 23:07:03] INFO file-server-03 user=mchen action=login status=success src_ip=8.59.133.46 attempt=3 note=eventually_succeeded,1
[2026-11-13 18:19:46] NOTICE db-prod-02 user=jsmith action=sudo command=systemctl_restart status=success,0
[2026-06-20 09:55:04] NOTICE file-server-03 scheduled backup job completed duration=122s,0
[2026-11-17 08:39:38] WARN app-node-07 scheduled backup job completed duration=137s,0
[2026-08-19 16:02:25] NOTICE web-prod-01 larger than usual outbound transfer user=root size=980MB dst_ip=133.231.61.64,2
[2026-09-20 22:40:24] WARN app-node-07 malware signature detected file=/tmp/svc617.exe action=quarantined,2
[2026-03-07 17:13:54] INFO backup-host credential dump detected file=/tmp/hashes.txt user=root action=incident_created,2
[2026-12-14 00:53:27] NOTICE backup-host malware signature detected file=/tmp/svc986.exe action=quarantined,2
[2026-11-18 14:56:33] WARN vpn-gw01 user=deploy_bot action=file_upload path=/shared/docs status=success size=188KB,0
[2026-08-26 16:04:37] NOTICE file-server-03 user=guest action=login status=failed attempt=4 src_ip=61.142.248.55,1
[2026-08-03 17:38:20] NOTICE backup-host user=admin logged in from usual location src_ip=10.0.20.160 hour=8,0
[2026-08-18 01:26:42] INFO backup-host malware signature detected file=/tmp/x259.exe action=quarantined,2
[2026-08-15 11:33:24] NOTICE web-prod-01 user=root action=sudo command=disable_firewall status=success src_ip=131.41.95.18,2
[2026-04-11 08:43:35] DEBUG vpn-gw01 multiple failed sudo attempts user=deploy_bot count=5,1
[2026-10-04 13:08:16] NOTICE api-gateway vpn session started user=jsmith src_ip=10.0.13.89 duration=336m,0
[2026-01-18 16:02:21] INFO db-prod-02 user=mchen action=password_change status=success src_ip=10.0.18.110,0
[2026-12-25 06:45:00] DEBUG db-prod-02 user=mchen action=sudo command=view_passwd_file status=denied,1
[2026-03-06 06:51:12] WARN web-prod-01 connection established src=10.0.14.139 dst_port=80 protocol=TCP,0
[2026-02-24 22:08:17] ALERT mail-relay user=root action=login status=failed attempt=1 src_ip=10.0.17.24 reason=typo,0
[2026-06-28 12:00:18] NOTICE app-node-07 user=jsmith logged in from usual location src_ip=10.0.20.20 hour=16,0
[2026-06-08 03:20:14] INFO api-gateway user=analyst01 action=file_upload path=/shared/docs status=success size=221KB,0
[2026-02-05 04:25:00] INFO web-prod-01 credential dump detected file=/tmp/hashes.txt user=jsmith action=incident_created,2
[2026-06-27 10:00:55] ALERT backup-host credential dump detected file=/tmp/hashes.txt user=analyst01 action=incident_created,2
[2026-07-08 10:57:03] WARN web-prod-01 vpn session started user=admin src_ip=10.0.7.37 duration=368m,0
[2026-02-25 12:21:30] DEBUG backup-host DDoS traffic pattern requests_per_sec=17351 src_ips=4783 action=mitigated,2
[2026-02-16 03:07:17] DEBUG app-node-07 ransomware signature matched files_changed=2800 host_isolated=true,2
[2026-06-23 14:42:11] NOTICE web-prod-01 unauthorized admin account created user=backdoor_265 src_ip=177.76.18.214 action=account_disabled,2
[2026-04-19 12:43:06] WARN db-prod-02 ransomware signature matched files_changed=4986 host_isolated=true,1
[2026-02-15 17:32:09] ALERT auth-svc unauthorized admin account created user=backdoor_490 src_ip=122.86.43.73 action=account_disabled,2
[2026-12-10 22:25:37] WARN app-node-07 data exfiltration confirmed size=11816MB dst_ip=131.41.95.18 action=connection_terminated,2
[2026-03-25 15:20:39] DEBUG dns-primary user=analyst01 action=file_upload path=/shared/docs status=success size=721KB src_ip=103.124.75.168,0
[2026-11-02 02:13:52] WARN backup-host user=deploy_bot action=file_upload path=/shared/docs status=success size=10KB,0
[2026-04-08 04:17:38] INFO api-gateway user=dbadmin action=file_access path=/etc/shadow status=denied src_ip=10.0.20.160,1
[2026-04-08 10:27:37] WARN backup-host vpn session started user=svc_backup src_ip=10.0.8.18 duration=323m,0
[2026-06-12 15:13:29] INFO api-gateway brute force detected user=svc_monitor attempts=154 src_ip=140.154.4.171 action=blocked,2
[2026-01-12 23:11:25] ALERT web-prod-01 scheduled backup job completed duration=133s,0
[2026-04-07 10:36:23] NOTICE db-prod-02 unusual login time user=deploy_bot hour=4 src_ip=10.0.1.208,1
[2026-11-01 09:21:01] WARN dns-primary user=jsmith action=sudo command=disable_firewall status=success src_ip=139.7.47.238,2
[2026-02-18 16:47:00] ALERT vpn-gw01 multiple failed sudo attempts user=deploy_bot count=3,1
[2026-02-05 14:38:16] WARN api-gateway privilege escalation succeeded user=mchen from=user to=root method=exploit action=session_terminated,2
[2026-07-18 12:48:44] ALERT backup-host ransomware signature matched files_changed=4439 host_isolated=true,2
[2026-08-12 15:36:06] ALERT file-server-03 port scan pattern src_ip=125.35.64.33 ports_probed=4,1
[2026-03-01 03:09:47] DEBUG vpn-gw01 multiple failed sudo attempts user=admin count=2,1
[2026-11-20 17:41:23] ALERT file-server-03 SQL injection payload in request param='id' src_ip=28.79.139.73 action=blocked,2
[2026-04-17 01:29:01] INFO mail-relay user=webapp action=logout session_duration=2875s,0
[2026-01-18 13:52:53] ALERT backup-host user=guest action=sudo command=disable_firewall status=success src_ip=139.102.159.103,2
[2026-07-05 10:48:59] WARN app-node-07 unusual login time user=dbadmin hour=3 src_ip=10.0.20.178,1
[2026-09-01 11:43:29] INFO auth-svc data exfiltration confirmed size=8958MB dst_ip=207.100.186.111 action=connection_terminated,2
[2026-07-22 11:15:38] INFO app-node-07 credential dump detected file=/tmp/hashes.txt user=admin action=incident_created,2
[2026-10-22 12:40:33] ALERT app-node-07 brute force detected user=guest attempts=52 src_ip=103.30.84.98 action=blocked,2
[2026-01-26 22:21:46] INFO dns-primary ransomware signature matched files_changed=4430 host_isolated=true,2
[2026-12-07 09:35:46] WARN dns-primary user=operator action=sudo command=view_passwd_file status=denied,1
[2026-10-27 07:06:20] WARN backup-host known C2 beacon src=217.26.47.163 dst_port=31337 action=blocked,2
[2026-08-11 20:41:25] NOTICE auth-svc connection established src=10.0.7.37 dst_port=5432 protocol=TCP,0
[2026-09-11 00:39:20] NOTICE vpn-gw01 login from new geolocation user=guest src_ip=61.142.248.55 status=success,2
[2026-11-10 12:52:01] INFO backup-host privilege escalation succeeded user=jsmith from=user to=root method=exploit action=session_terminated,2
[2026-10-25 12:09:01] DEBUG api-gateway credential dump detected file=/tmp/hashes.txt user=deploy_bot action=incident_created,2
[2026-01-12 18:47:47] DEBUG api-gateway unauthorized admin account created user=backdoor_225 src_ip=93.157.122.15 action=account_disabled,2
[2026-02-25 23:21:56] ALERT web-prod-01 user=webapp action=sudo command=view_passwd_file status=denied,1
[2026-10-19 13:32:31] WARN auth-svc user=dbadmin action=sudo command=view_passwd_file status=denied,1
[2026-08-25 00:58:13] INFO app-node-07 DDoS traffic pattern requests_per_sec=17715 src_ips=3750 action=mitigated,2
[2026-07-16 04:29:59] ALERT auth-svc user=admin action=login status=success src_ip=10.0.19.164 attempt=1,0
[2026-05-24 02:13:17] DEBUG web-prod-01 credential dump detected file=/tmp/hashes.txt user=operator action=incident_created,2
[2026-04-20 00:04:17] WARN web-prod-01 SQL injection payload in request param='id' src_ip=200.208.79.237 action=blocked,2
[2026-05-03 15:54:07] ALERT app-node-07 user=mchen action=file_upload path=/shared/docs status=success size=260KB,0
[2026-03-23 14:22:28] INFO file-server-03 user=operator action=password_change status=success src_ip=10.0.14.139,0
[2026-07-28 08:40:43] NOTICE db-prod-02 user=dbadmin logged in from usual location src_ip=10.0.11.149 hour=19,0
[2026-06-14 14:03:47] NOTICE dns-primary user=operator action=sudo command=disable_firewall status=success src_ip=103.124.75.168,2
[2026-03-21 02:33:30] DEBUG backup-host malware signature detected file=/tmp/svc628.exe action=quarantined,2
[2026-12-03 19:38:02] WARN vpn-gw01 brute force detected user=svc_backup attempts=51 src_ip=207.101.75.7 action=blocked,2
[2026-05-21 17:18:42] INFO api-gateway user=mchen action=file_read path=/reports/q4.pdf status=success,0
[2026-01-11 03:17:13] WARN db-prod-02 malware signature detected file=/tmp/x406.exe action=quarantined,2
[2026-03-19 03:05:34] NOTICE auth-svc user=svc_backup action=login status=failed attempt=181 src_ip=136.216.108.238 action_taken=ip_banned,2
